"source","target","action"
"IFNL2","IL12RB1",1
"IFNL2","IL23R",1
"IFNL2","IL12RB2",1
"IFNL2","IL13RA1",1
"IFNL2","LEPR",1
"IFNL2","CSF3R",1
"IFNL2","CNTFR",1
"IFNL2","OSMR",1
"IFNL2","IL11RA",1
"IFNL2","IL6R",1
"IFNL2","IL13RA2",1
"IFNL2","IL27RA",1
"IFNL3","IL20RB",1
"IFNL3","IL10RB",1
"IFNL3","IL22RA1",1
"IFNL3","IL2RG",1
"IFNL3","IL2RB",1
"IFNL3","CSF2RB",1
"IFNL3","LIFR",1
"IFNL3","IL6ST",1
"IFNL3","IFNLR1",1
"IFNL3","IL22RA2",1
"IFNL3","IL20RA",1
"IFNL3","IL10RA",1
"IFNL3","IFNGR2",1
"IFNL3","IFNGR1",1
"IFNL3","IFNAR2",1
"IFNL3","IFNAR1",1
"IFNL3","MPL",1
"IFNL3","PRLR",1
"IFNL3","GHR",1
"IFNL3","EPOR",1
"IFNL3","CRLF2",1
"IFNL3","IL7R",1
"IFNL3","IL21R",1
"IFNL3","IL15RA",1
"IFNL3","IL9R",1
"IFNL3","IL4R",1
"IFNL3","IL2RA",1
"IFNL3","IL5RA",1
"IFNL3","IL3RA",1
"IFNL3","CSF2RA",1
"IFNL3","IL12RB1",1
"IFNL3","IL23R",1
"IFNL3","IL12RB2",1
"IFNL3","IL13RA1",1
"IFNL3","LEPR",1
"IFNL3","CSF3R",1
"IFNL3","CNTFR",1
"IFNL3","OSMR",1
"IFNL3","IL11RA",1
"IFNL3","IL6R",1
"IFNL3","IL13RA2",1
"IFNL3","IL27RA",1
"IFNW1","IL20RB",1
"IFNW1","IL10RB",1
"IFNW1","IL22RA1",1
"IFNW1","IL2RG",1
"IFNW1","IL2RB",1
"IFNW1","CSF2RB",1
"IFNW1","LIFR",1
"IFNW1","IL6ST",1
"IFNW1","IFNLR1",1
"IFNW1","IL22RA2",1
"IFNW1","IL20RA",1
"IFNW1","IL10RA",1
"IFNW1","IFNGR2",1
"IFNW1","IFNGR1",1
"IFNW1","IFNAR2",1
"IFNW1","IFNAR1",1
"IFNW1","MPL",1
"IFNW1","PRLR",1
"IFNW1","GHR",1
"IFNW1","EPOR",1
"IFNW1","CRLF2",1
"IFNW1","IL7R",1
"IFNW1","IL21R",1
"IFNW1","IL15RA",1
"IFNW1","IL9R",1
"IFNW1","IL4R",1
"IFNW1","IL2RA",1
"IFNW1","IL5RA",1
"IFNW1","IL3RA",1
"IFNW1","CSF2RA",1
"IFNW1","IL12RB1",1
"IFNW1","IL23R",1
"IFNW1","IL12RB2",1
"IFNW1","IL13RA1",1
"IFNW1","LEPR",1
"IFNW1","CSF3R",1
"IFNW1","CNTFR",1
"IFNW1","OSMR",1
"IFNW1","IL11RA",1
"IFNW1","IL6R",1
"IFNW1","IL13RA2",1
"IFNW1","IL27RA",1
"IGF1","PDGFRA",1
"IGF1","PDGFRB",1
"IGF1","EGFR",1
"IGF1","ERBB2",1
"IGF1","MET",1
"IGF1","FLT4",1
"IGF1","KDR",1
"IGF1","FLT1",1
"IGF1","IGF1R",1
"IGF1R","GRB2",1
"IGF1R","PTK2",1
"IGF1R","SHC2",1
"IGF1R","SHC4",1
"IGF1R","SHC3",1
"IGF1R","SHC1",1
"IGF1R","PLCG1",1
"IGF1R","PLCG2",1
"IGF1R","PIK3R5",1
"IGF1R","PIK3CA",1
"IGF1R","PIK3CB",1
"IGF1R","PIK3CD",1
"IGF1R","PIK3CG",1
"IGF1R","PIK3R1",1
"IGF1R","PIK3R2",1
"IGF1R","PIK3R3",1
"IGF1R","CTNNB1",-1
"IGFBP3","IGF1",-1
"IKBKB","NFKBIA",1
"IKBKB","TSC1",-1
"IKBKG","NFKBIA",1
"IL10","IL20RB",1
"IL10","IL10RB",1
"IL10","IL22RA1",1
"IL10","IL2RG",1
"IL10","IL2RB",1
"IL10","CSF2RB",1
"IL10","LIFR",1
"IL10","IL6ST",1
"IL10","IFNLR1",1
"IL10","IL22RA2",1
"IL10","IL20RA",1
"IL10","IL10RA",1
"IL10","IFNGR2",1
"IL10","IFNGR1",1
"IL10","IFNAR2",1
"IL10","IFNAR1",1
"IL10","MPL",1
"IL10","PRLR",1
"IL10","GHR",1
"IL10","EPOR",1
"IL10","CRLF2",1
"IL10","IL7R",1
"IL10","IL21R",1
"IL10","IL15RA",1
"IL10","IL9R",1
"IL10","IL4R",1
"IL10","IL2RA",1
"IL10","IL5RA",1
"IL10","IL3RA",1
"IL10","CSF2RA",1
"IL10","IL12RB1",1
"IL10","IL23R",1
"IL10","IL12RB2",1
"IL10","IL13RA1",1
"IL10","LEPR",1
"IL10","CSF3R",1
"IL10","CNTFR",1
"IL10","OSMR",1
"IL10","IL11RA",1
"IL10","IL6R",1
"IL10","IL13RA2",1
"IL10","IL27RA",1
"IL11","IL20RB",1
"IL11","IL10RB",1
"IL11","IL22RA1",1
"IL11","IL2RG",1
"IL11","IL2RB",1
"IL11","CSF2RB",1
"IL11","LIFR",1
"IL11","IL6ST",1
"IL11","IFNLR1",1
"IL11","IL22RA2",1
"IL11","IL20RA",1
"IL11","IL10RA",1
"IL11","IFNGR2",1
"IL11","IFNGR1",1
"IL11","IFNAR2",1
"IL11","IFNAR1",1
"IL11","MPL",1
"IL11","PRLR",1
"IL11","GHR",1
"IL11","EPOR",1
"IL11","CRLF2",1
"IL11","IL7R",1
"IL11","IL21R",1
"IL11","IL15RA",1
"IL11","IL9R",1
"IL11","IL4R",1
"IL11","IL2RA",1
"IL11","IL5RA",1
"IL11","IL3RA",1
"IL11","CSF2RA",1
"IL11","IL12RB1",1
"IL11","IL23R",1
"IL11","IL12RB2",1
"IL11","IL13RA1",1
"IL11","LEPR",1
"IL11","CSF3R",1
"IL11","CNTFR",1
"IL11","OSMR",1
"IL11","IL11RA",1
"IL11","IL6R",1
"IL11","IL13RA2",1
"IL11","IL27RA",1
"IL12A","IL20RB",1
"IL12A","IL10RB",1
"IL12A","IL22RA1",1
"IL12A","IL2RG",1
"IL12A","IL2RB",1
"IL12A","CSF2RB",1
"IL12A","LIFR",1
"IL12A","IL6ST",1
"IL12A","IFNLR1",1
"IL12A","IL22RA2",1
"IL12A","IL20RA",1
"IL12A","IL10RA",1
"IL12A","IFNGR2",1
"IL12A","IFNGR1",1
"IL12A","IFNAR2",1
"IL12A","IFNAR1",1
"IL12A","MPL",1
"IL12A","PRLR",1
"IL12A","GHR",1
"IL12A","EPOR",1
"IL12A","CRLF2",1
"IL12A","IL7R",1
"IL12A","IL21R",1
"IL12A","IL15RA",1
"IL12A","IL9R",1
"IL12A","IL4R",1
"IL12A","IL2RA",1
"IL12A","IL5RA",1
"IL12A","IL3RA",1
"IL12A","CSF2RA",1
"IL12A","IL12RB1",1
"IL12A","IL23R",1
"IL12A","IL12RB2",1
"IL12A","IL13RA1",1
"IL12A","LEPR",1
"IL12A","CSF3R",1
"IL12A","CNTFR",1
"IL12A","OSMR",1
"IL12A","IL11RA",1
"IL12A","IL6R",1
"IL12A","IL13RA2",1
"IL12A","IL27RA",1
"IL12B","IL20RB",1
"IL12B","IL10RB",1
"IL12B","IL22RA1",1
"IL12B","IL2RG",1
"IL12B","IL2RB",1
"IL12B","CSF2RB",1
"IL12B","LIFR",1
"IL12B","IL6ST",1
"IL12B","IFNLR1",1
"IL12B","IL22RA2",1
"IL12B","IL20RA",1
"IL12B","IL10RA",1
"IL12B","IFNGR2",1
"IL12B","IFNGR1",1
"IL12B","IFNAR2",1
"IL12B","IFNAR1",1
"IL12B","MPL",1
"IL12B","PRLR",1
"IL12B","GHR",1
"IL12B","EPOR",1
"IL12B","CRLF2",1
"IL12B","IL7R",1
"IL12B","IL21R",1
"IL12B","IL15RA",1
"IL12B","IL9R",1
"IL12B","IL4R",1
"IL12B","IL2RA",1
"IL12B","IL5RA",1
"IL12B","IL3RA",1
"IL12B","CSF2RA",1
"IL12B","IL12RB1",1
"IL12B","IL23R",1
"IL12B","IL12RB2",1
"IL12B","IL13RA1",1
"IL12B","LEPR",1
"IL12B","CSF3R",1
"IL12B","CNTFR",1
"IL12B","OSMR",1
"IL12B","IL11RA",1
"IL12B","IL6R",1
"IL12B","IL13RA2",1
"IL12B","IL27RA",1
"IL13","IL20RB",1
"IL13","IL10RB",1
"IL13","IL22RA1",1
"IL13","IL2RG",1
"IL13","IL2RB",1
"IL13","CSF2RB",1
"IL13","LIFR",1
"IL13","IL6ST",1
"IL13","IFNLR1",1
"IL13","IL22RA2",1
"IL13","IL20RA",1
"IL13","IL10RA",1
"IL13","IFNGR2",1
"IL13","IFNGR1",1
"IL13","IFNAR2",1
"IL13","IFNAR1",1
"IL13","MPL",1
"IL13","PRLR",1
"IL13","GHR",1
"IL13","EPOR",1
"IL13","CRLF2",1
"IL13","IL7R",1
"IL13","IL21R",1
"IL13","IL15RA",1
"IL13","IL9R",1
"IL13","IL4R",1
"IL13","IL2RA",1
"IL13","IL5RA",1
"IL13","IL3RA",1
"IL13","CSF2RA",1
"IL13","IL12RB1",1
"IL13","IL23R",1
"IL13","IL12RB2",1
"IL13","IL13RA1",1
"IL13","LEPR",1
"IL13","CSF3R",1
"IL13","CNTFR",1
"IL13","OSMR",1
"IL13","IL11RA",1
"IL13","IL6R",1
"IL13","IL13RA2",1
"IL13","IL27RA",1
"IL15","IL20RB",1
"IL15","IL10RB",1
"IL15","IL22RA1",1
"IL15","IL2RG",1
"IL15","IL2RB",1
"IL15","CSF2RB",1
"IL15","LIFR",1
"IL15","IL6ST",1
"IL15","IFNLR1",1
"IL15","IL22RA2",1
"IL15","IL20RA",1
"IL15","IL10RA",1
"IL15","IFNGR2",1
"IL15","IFNGR1",1
"IL15","IFNAR2",1
"IL15","IFNAR1",1
"IL15","MPL",1
"IL15","PRLR",1
"IL15","GHR",1
"IL15","EPOR",1
"IL15","CRLF2",1
"IL15","IL7R",1
"IL15","IL21R",1
"IL15","IL15RA",1
"IL15","IL9R",1
"IL15","IL4R",1
"IL15","IL2RA",1
"IL15","IL5RA",1
"IL15","IL3RA",1
"IL15","CSF2RA",1
"IL15","IL12RB1",1
"IL15","IL23R",1
"IL15","IL12RB2",1
"IL15","IL13RA1",1
"IL15","LEPR",1
"IL15","CSF3R",1
"IL15","CNTFR",1
"IL15","OSMR",1
"IL15","IL11RA",1
"IL15","IL6R",1
"IL15","IL13RA2",1
"IL15","IL27RA",1
"IL17A","IL17RA",1
"IL17B","IL17RB",1
"IL17D","IL20RB",1
"IL17D","IL10RB",1
"IL17D","IL22RA1",1
"IL17D","IL2RG",1
"IL17D","IL2RB",1
"IL17D","CSF2RB",1
"IL17D","LIFR",1
"IL17D","IL6ST",1
"IL17D","IFNLR1",1
"IL17D","IL22RA2",1
"IL17D","IL20RA",1
"IL17D","IL10RA",1
"IL17D","IFNGR2",1
"IL17D","IFNGR1",1
"IL17D","IFNAR2",1
"IL17D","IFNAR1",1
"IL17D","MPL",1
"IL17D","PRLR",1
"IL17D","GHR",1
"IL17D","EPOR",1
"IL17D","CRLF2",1
"IL17D","IL7R",1
"IL17D","IL21R",1
"IL17D","IL15RA",1
"IL17D","IL9R",1
"IL17D","IL4R",1
"IL17D","IL2RA",1
"IL17D","IL5RA",1
"IL17D","IL3RA",1
"IL17D","CSF2RA",1
"IL17D","IL12RB1",1
"IL17D","IL23R",1
"IL17D","IL12RB2",1
"IL17D","IL13RA1",1
"IL17D","LEPR",1
"IL17D","CSF3R",1
"IL17D","CNTFR",1
"IL17D","OSMR",1
"IL17D","IL11RA",1
"IL17D","IL6R",1
"IL17D","IL13RA2",1
"IL17D","IL27RA",1
"IL18","IL18RAP",1
"IL18","IL18R1",1
"IL19","IL20RB",1
"IL19","IL10RB",1
"IL19","IL22RA1",1
"IL19","IL2RG",1
"IL19","IL2RB",1
"IL19","CSF2RB",1
"IL19","LIFR",1
"IL19","IL6ST",1
"IL19","IFNLR1",1
"IL19","IL22RA2",1
"IL19","IL20RA",1
"IL19","IL10RA",1
"IL19","IFNGR2",1
"IL19","IFNGR1",1
"IL19","IFNAR2",1
"IL19","IFNAR1",1
"IL19","MPL",1
"IL19","PRLR",1
"IL19","GHR",1
"IL19","EPOR",1
"IL19","CRLF2",1
"IL19","IL7R",1
"IL19","IL21R",1
"IL19","IL15RA",1
"IL19","IL9R",1
"IL19","IL4R",1
"IL19","IL2RA",1
"IL19","IL5RA",1
"IL19","IL3RA",1
"IL19","CSF2RA",1
"IL19","IL12RB1",1
"IL19","IL23R",1
"IL19","IL12RB2",1
"IL19","IL13RA1",1
"IL19","LEPR",1
"IL19","CSF3R",1
"IL19","CNTFR",1
"IL19","OSMR",1
"IL19","IL11RA",1
"IL19","IL6R",1
"IL19","IL13RA2",1
"IL19","IL27RA",1
"IL1A","IL1R1",1
"IL1A","IL1R2",1
"IL1A","IL1RAP",1
"IL1B","IL1R1",1
"IL1B","IL1R2",1
"IL1B","IL1RAP",1
"IL1R1","CASP3",1
"IL1R1","IRAK1",1
"IL1R1","IRAK4",1
"IL1R1","MYD88",1
"IL1R2","CASP3",1
"IL2","IL20RB",1
"IL2","IL10RB",1
"IL2","IL22RA1",1
"IL2","IL2RG",1
"IL2","IL2RB",1
"IL2","CSF2RB",1
"IL2","LIFR",1
"IL2","IL6ST",1
"IL2","IFNLR1",1
"IL2","IL22RA2",1
"IL2","IL20RA",1
"IL2","IL10RA",1
"IL2","IFNGR2",1
"IL2","IFNGR1",1
"IL2","IFNAR2",1
"IL2","IFNAR1",1
"IL2","MPL",1
"IL2","PRLR",1
"IL2","GHR",1
"IL2","EPOR",1
"IL2","CRLF2",1
"IL2","IL7R",1
"IL2","IL21R",1
"IL2","IL15RA",1
"IL2","IL9R",1
"IL2","IL4R",1
"IL2","IL2RA",1
"IL2","IL5RA",1
"IL2","IL3RA",1
"IL2","CSF2RA",1
"IL2","IL12RB1",1
"IL2","IL23R",1
"IL2","IL12RB2",1
"IL2","IL13RA1",1
"IL2","LEPR",1
"IL2","CSF3R",1
"IL2","CNTFR",1
"IL2","OSMR",1
"IL2","IL11RA",1
"IL2","IL6R",1
"IL2","IL13RA2",1
"IL2","IL27RA",1
"IL20","IL20RB",1
"IL20","IL10RB",1
"IL20","IL22RA1",1
"IL20","IL2RG",1
"IL20","IL2RB",1
"IL20","CSF2RB",1
"IL20","LIFR",1
"IL20","IL6ST",1
"IL20","IFNLR1",1
"IL20","IL22RA2",1
"IL20","IL20RA",1
"IL20","IL10RA",1
"IL20","IFNGR2",1
"IL20","IFNGR1",1
"IL20","IFNAR2",1
"IL20","IFNAR1",1
"IL20","MPL",1
"IL20","PRLR",1
"IL20","GHR",1
"IL20","EPOR",1
"IL20","CRLF2",1
"IL20","IL7R",1
"IL20","IL21R",1
"IL20","IL15RA",1
"IL20","IL9R",1
"IL20","IL4R",1
"IL20","IL2RA",1
"IL20","IL5RA",1
"IL20","IL3RA",1
"IL20","CSF2RA",1
"IL20","IL12RB1",1
"IL20","IL23R",1
"IL20","IL12RB2",1
"IL20","IL13RA1",1
"IL20","LEPR",1
"IL20","CSF3R",1
"IL20","CNTFR",1
"IL20","OSMR",1
"IL20","IL11RA",1
"IL20","IL6R",1
"IL20","IL13RA2",1
"IL20","IL27RA",1
"IL21","IL20RB",1
"IL21","IL10RB",1
"IL21","IL22RA1",1
"IL21","IL2RG",1
"IL21","IL2RB",1
"IL21","CSF2RB",1
"IL21","LIFR",1
"IL21","IL6ST",1
"IL21","IFNLR1",1
"IL21","IL22RA2",1
"IL21","IL20RA",1
"IL21","IL10RA",1
"IL21","IFNGR2",1
"IL21","IFNGR1",1
"IL21","IFNAR2",1
"IL21","IFNAR1",1
"IL21","MPL",1
"IL21","PRLR",1
"IL21","GHR",1
"IL21","EPOR",1
"IL21","CRLF2",1
"IL21","IL7R",1
"IL21","IL21R",1
"IL21","IL15RA",1
"IL21","IL9R",1
"IL21","IL4R",1
"IL21","IL2RA",1
"IL21","IL5RA",1
"IL21","IL3RA",1
"IL21","CSF2RA",1
"IL21","IL12RB1",1
"IL21","IL23R",1
"IL21","IL12RB2",1
"IL21","IL13RA1",1
"IL21","LEPR",1
"IL21","CSF3R",1
"IL21","CNTFR",1
"IL21","OSMR",1
"IL21","IL11RA",1
"IL21","IL6R",1
"IL21","IL13RA2",1
"IL21","IL27RA",1
"IL22","IL20RB",1
"IL22","IL10RB",1
"IL22","IL22RA1",1
"IL22","IL2RG",1
"IL22","IL2RB",1
"IL22","CSF2RB",1
"IL22","LIFR",1
"IL22","IL6ST",1
"IL22","IFNLR1",1
"IL22","IL22RA2",1
"IL22","IL20RA",1
"IL22","IL10RA",1
"IL22","IFNGR2",1
"IL22","IFNGR1",1
"IL22","IFNAR2",1
"IL22","IFNAR1",1
"IL22","MPL",1
"IL22","PRLR",1
"IL22","GHR",1
"IL22","EPOR",1
"IL22","CRLF2",1
"IL22","IL7R",1
"IL22","IL21R",1
"IL22","IL15RA",1
"IL22","IL9R",1
"IL22","IL4R",1
"IL22","IL2RA",1
"IL22","IL5RA",1
"IL22","IL3RA",1
"IL22","CSF2RA",1
"IL22","IL12RB1",1
"IL22","IL23R",1
"IL22","IL12RB2",1
"IL22","IL13RA1",1
"IL22","LEPR",1
"IL22","CSF3R",1
"IL22","CNTFR",1
"IL22","OSMR",1
"IL22","IL11RA",1
"IL22","IL6R",1
"IL22","IL13RA2",1
"IL22","IL27RA",1
"IL23A","IL20RB",1
"IL23A","IL10RB",1
"IL23A","IL22RA1",1
"IL23A","IL2RG",1
"IL23A","IL2RB",1
"IL23A","CSF2RB",1
"IL23A","LIFR",1
"IL23A","IL6ST",1
"IL23A","IFNLR1",1
"IL23A","IL22RA2",1
"IL23A","IL20RA",1
"IL23A","IL10RA",1
"IL23A","IFNGR2",1
"IL23A","IFNGR1",1
"IL23A","IFNAR2",1
"IL23A","IFNAR1",1
"IL23A","MPL",1
"IL23A","PRLR",1
"IL23A","GHR",1
"IL23A","EPOR",1
"IL23A","CRLF2",1
"IL23A","IL7R",1
"IL23A","IL21R",1
"IL23A","IL15RA",1
"IL23A","IL9R",1
"IL23A","IL4R",1
"IL23A","IL2RA",1
"IL23A","IL5RA",1
"IL23A","IL3RA",1
"IL23A","CSF2RA",1
"IL23A","IL12RB1",1
"IL23A","IL23R",1
"IL23A","IL12RB2",1
"IL23A","IL13RA1",1
"IL23A","LEPR",1
"IL23A","CSF3R",1
"IL23A","CNTFR",1
"IL23A","OSMR",1
"IL23A","IL11RA",1
"IL23A","IL6R",1
"IL23A","IL13RA2",1
"IL23A","IL27RA",1
"IL24","IL20RB",1
"IL24","IL10RB",1
"IL24","IL22RA1",1
"IL24","IL2RG",1
"IL24","IL2RB",1
"IL24","CSF2RB",1
"IL24","LIFR",1
"IL24","IL6ST",1
"IL24","IFNLR1",1
"IL24","IL22RA2",1
"IL24","IL20RA",1
"IL24","IL10RA",1
"IL24","IFNGR2",1
"IL24","IFNGR1",1
"IL24","IFNAR2",1
"IL24","IFNAR1",1
"IL24","MPL",1
"IL24","PRLR",1
"IL24","GHR",1
"IL24","EPOR",1
"IL24","CRLF2",1
"IL24","IL7R",1
"IL24","IL21R",1
"IL24","IL15RA",1
"IL24","IL9R",1
"IL24","IL4R",1
"IL24","IL2RA",1
"IL24","IL5RA",1
"IL24","IL3RA",1
"IL24","CSF2RA",1
"IL24","IL12RB1",1
"IL24","IL23R",1
"IL24","IL12RB2",1
"IL24","IL13RA1",1
"IL24","LEPR",1
"IL24","CSF3R",1
"IL24","CNTFR",1
"IL24","OSMR",1
"IL24","IL11RA",1
"IL24","IL6R",1
"IL24","IL13RA2",1
"IL24","IL27RA",1
"IL25","IL17RB",1
"IL3","IL20RB",1
"IL3","IL10RB",1
"IL3","IL22RA1",1
"IL3","IL2RG",1
"IL3","IL2RB",1
"IL3","CSF2RB",1
"IL3","LIFR",1
"IL3","IL6ST",1
"IL3","IFNLR1",1
"IL3","IL22RA2",1
"IL3","IL20RA",1
"IL3","IL10RA",1
"IL3","IFNGR2",1
"IL3","IFNGR1",1
"IL3","IFNAR2",1
"IL3","IFNAR1",1
"IL3","MPL",1
"IL3","PRLR",1
"IL3","GHR",1
"IL3","EPOR",1
"IL3","CRLF2",1
"IL3","IL7R",1
"IL3","IL21R",1
"IL3","IL15RA",1
"IL3","IL9R",1
"IL3","IL4R",1
"IL3","IL2RA",1
"IL3","IL5RA",1
"IL3","IL3RA",1
"IL3","CSF2RA",1
"IL3","IL12RB1",1
"IL3","IL23R",1
"IL3","IL12RB2",1
"IL3","IL13RA1",1
"IL3","LEPR",1
"IL3","CSF3R",1
"IL3","CNTFR",1
"IL3","OSMR",1
"IL3","IL11RA",1
"IL3","IL6R",1
"IL3","IL13RA2",1
"IL3","IL27RA",1
"IL3RA","HRAS",1
"IL3RA","KRAS",1
"IL3RA","NRAS",1
"IL3RA","PIK3R5",1
"IL3RA","PIK3CA",1
"IL3RA","PIK3CB",1
"IL3RA","PIK3CD",1
"IL3RA","PIK3CG",1
"IL3RA","PIK3R1",1
"IL3RA","PIK3R2",1
"IL3RA","PIK3R3",1
"IL4","IL20RB",1
"IL4","IL10RB",1
"IL4","IL22RA1",1
"IL4","IL2RG",1
"IL4","IL2RB",1
"IL4","CSF2RB",1
"IL4","LIFR",1
"IL4","IL6ST",1
"IL4","IFNLR1",1
"IL4","IL22RA2",1
"IL4","IL20RA",1
"IL4","IL10RA",1
"IL4","IFNGR2",1
"IL4","IFNGR1",1
"IL4","IFNAR2",1
"IL4","IFNAR1",1
"IL4","MPL",1
"IL4","PRLR",1
"IL4","GHR",1
"IL4","EPOR",1
"IL4","CRLF2",1
"IL4","IL7R",1
"IL4","IL21R",1
"IL4","IL15RA",1
"IL4","IL9R",1
"IL4","IL4R",1
"IL4","IL2RA",1
"IL4","IL5RA",1
"IL4","IL3RA",1
"IL4","CSF2RA",1
"IL4","IL12RB1",1
"IL4","IL23R",1
"IL4","IL12RB2",1
"IL4","IL13RA1",1
"IL4","LEPR",1
"IL4","CSF3R",1
"IL4","CNTFR",1
"IL4","OSMR",1
"IL4","IL11RA",1
"IL4","IL6R",1
"IL4","IL13RA2",1
"IL4","IL27RA",1
"IL5","IL20RB",1
"IL5","IL10RB",1
"IL5","IL22RA1",1
"IL5","IL2RG",1
"IL5","IL2RB",1
"IL5","CSF2RB",1
"IL5","LIFR",1
"IL5","IL6ST",1
"IL5","IFNLR1",1
"IL5","IL22RA2",1
"IL5","IL20RA",1
"IL5","IL10RA",1
"IL5","IFNGR2",1
"IL5","IFNGR1",1
"IL5","IFNAR2",1
"IL5","IFNAR1",1
"IL5","MPL",1
"IL5","PRLR",1
"IL5","GHR",1
"IL5","EPOR",1
"IL5","CRLF2",1
"IL5","IL7R",1
"IL5","IL21R",1
"IL5","IL15RA",1
"IL5","IL9R",1
"IL5","IL4R",1
"IL5","IL2RA",1
"IL5","IL5RA",1
"IL5","IL3RA",1
"IL5","CSF2RA",1
"IL5","IL12RB1",1
"IL5","IL23R",1
"IL5","IL12RB2",1
"IL5","IL13RA1",1
"IL5","LEPR",1
"IL5","CSF3R",1
"IL5","CNTFR",1
"IL5","OSMR",1
"IL5","IL11RA",1
"IL5","IL6R",1
"IL5","IL13RA2",1
"IL5","IL27RA",1
"IL6","IL20RB",1
"IL6","IL10RB",1
"IL6","IL22RA1",1
"IL6","IL2RG",1
"IL6","IL2RB",1
"IL6","CSF2RB",1
"IL6","LIFR",1
"IL6","IL6ST",1
"IL6","IFNLR1",1
"IL6","IL22RA2",1
"IL6","IL20RA",1
"IL6","IL10RA",1
"IL6","IFNGR2",1
"IL6","IFNGR1",1
"IL6","IFNAR2",1
"IL6","IFNAR1",1
"IL6","MPL",1
"IL6","PRLR",1
"IL6","GHR",1
"IL6","EPOR",1
"IL6","CRLF2",1
"IL6","IL7R",1
"IL6","IL21R",1
"IL6","IL15RA",1
"IL6","IL9R",1
"IL6","IL4R",1
"IL6","IL2RA",1
"IL6","IL5RA",1
"IL6","IL3RA",1
"IL6","CSF2RA",1
"IL6","IL12RB1",1
"IL6","IL23R",1
"IL6","IL12RB2",1
"IL6","IL13RA1",1
"IL6","LEPR",1
"IL6","CSF3R",1
"IL6","CNTFR",1
"IL6","OSMR",1
"IL6","IL11RA",1
"IL6","IL6R",1
"IL6","IL13RA2",1
"IL6","IL27RA",1
"IL7","IL20RB",1
"IL7","IL10RB",1
"IL7","IL22RA1",1
"IL7","IL2RG",1
"IL7","IL2RB",1
"IL7","CSF2RB",1
"IL7","LIFR",1
"IL7","IL6ST",1
"IL7","IFNLR1",1
"IL7","IL22RA2",1
"IL7","IL20RA",1
"IL7","IL10RA",1
"IL7","IFNGR2",1
"IL7","IFNGR1",1
"IL7","IFNAR2",1
"IL7","IFNAR1",1
"IL7","MPL",1
"IL7","PRLR",1
"IL7","GHR",1
"IL7","EPOR",1
"IL7","CRLF2",1
"IL7","IL7R",1
"IL7","IL21R",1
"IL7","IL15RA",1
"IL7","IL9R",1
"IL7","IL4R",1
"IL7","IL2RA",1
"IL7","IL5RA",1
"IL7","IL3RA",1
"IL7","CSF2RA",1
"IL7","IL12RB1",1
"IL7","IL23R",1
"IL7","IL12RB2",1
"IL7","IL13RA1",1
"IL7","LEPR",1
"IL7","CSF3R",1
"IL7","CNTFR",1
"IL7","OSMR",1
"IL7","IL11RA",1
"IL7","IL6R",1
"IL7","IL13RA2",1
"IL7","IL27RA",1
"IL9","IL20RB",1
"IL9","IL10RB",1
"IL9","IL22RA1",1
"IL9","IL2RG",1
"IL9","IL2RB",1
"IL9","CSF2RB",1
"IL9","LIFR",1
"IL9","IL6ST",1
"IL9","IFNLR1",1
"IL9","IL22RA2",1
"IL9","IL20RA",1
"IL9","IL10RA",1
"IL9","IFNGR2",1
"IL9","IFNGR1",1
"IL9","IFNAR2",1
"IL9","IFNAR1",1
"IL9","MPL",1
"IL9","PRLR",1
"IL9","GHR",1
"IL9","EPOR",1
"IL9","CRLF2",1
"IL9","IL7R",1
"IL9","IL21R",1
"IL9","IL15RA",1
"IL9","IL9R",1
"IL9","IL4R",1
"IL9","IL2RA",1
"IL9","IL5RA",1
"IL9","IL3RA",1
"IL9","CSF2RA",1
"IL9","IL12RB1",1
"IL9","IL23R",1
"IL9","IL12RB2",1
"IL9","IL13RA1",1
"IL9","LEPR",1
"IL9","CSF3R",1
"IL9","CNTFR",1
"IL9","OSMR",1
"IL9","IL11RA",1
"IL9","IL6R",1
"IL9","IL13RA2",1
"IL9","IL27RA",1
"INHBA","TGFB1",-1
"INHBA","TGFB2",-1
"INHBA","TGFB3",-1
"INHBA","ACVR2B",1
"INHBA","ACVR1B",1
"INHBA","ACVR2A",1
"INHBA","ACVR1",1
"INHBA","NODAL",-1
"INHBB","TGFB1",-1
"INHBB","TGFB2",-1
"INHBB","TGFB3",-1
"INHBB","ACVR2B",1
"INHBB","ACVR1B",1
"INHBB","ACVR2A",1
"INHBB","ACVR1",1
"INHBB","NODAL",-1
"INHBC","TGFB1",-1
"INHBC","TGFB2",-1
"INHBC","TGFB3",-1
"INHBC","ACVR2B",1
"INHBC","ACVR1B",1
"INHBC","ACVR2A",1
"INHBC","ACVR1",1
"INHBC","NODAL",-1
"INHBE","TGFB1",-1
"INHBE","TGFB2",-1
"INHBE","TGFB3",-1
"INHBE","ACVR2B",1
"INHBE","ACVR1B",1
"INHBE","ACVR2A",1
"INHBE","ACVR1",1
"INHBE","NODAL",-1
"INS","IGF1R",1
"INSRR","SOS1",1
"INSRR","SOS2",1
"IQGAP1","ACTB",1
"IQGAP1","ACTG1",1
"IQGAP1","CTNNB1",-1
"IRAK1","MAP3K7",1
"IRAK1","TAB2",1
"IRAK1","TAB1",1
"IRAK1","TAB3",1
"IRAK4","MAP3K7",1
"IRAK4","TAB2",1
"IRAK4","TAB1",1
